"payment_month","user_id","new_users","user_revenue","new_revenue","churned_users","churned_revenue","returned_users","back_from_churn_revenue","expansion_mrr","contraction_mrr","customer_lifetime","customer_lifetime_value","game_name","language","has_older_device_model","age","age_groups"
2022-11-01,"2FYEYdoJMUOtbJ6TruruWA==",,29.13,,,,,,,-13.71,239,234.78,game 3,ru,false,20,"18-24"
2022-11-01,"2KL9Q4TKLCcD4cngwhx6Dg==",,24.84,,"2KL9Q4TKLCcD4cngwhx6Dg==",24.84,,,,-31.20,49,94.92,game 3,ru,false,18,"18-24"
2022-11-01,"2onLVyXEEj2aH+D4N9ldYQ==",,22.68,,,,,,,-20.04,136,221.82,game 3,uk,false,16,"14-17"
2022-11-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",,15.99,,"2Tm77AxZ7h7oCNKgCgMpnQ==",15.99,,,,-5.88,229,240.45,game 3,uk,false,23,"18-24"
2022-11-01,"3TfpxDVNF0T+g4S60EOCBw==","3TfpxDVNF0T+g4S60EOCBw==",15.27,15.27,"3TfpxDVNF0T+g4S60EOCBw==",15.27,,,,,1,15.27,game 3,uk,false,28,"25-30"
2022-11-01,"3v8rT35Ra6ui/zatnMoTIw==","3v8rT35Ra6ui/zatnMoTIw==",17.85,17.85,,,,,,,53,61.47,game 3,uk,false,28,"25-30"
2022-11-01,"4b7l8C489HEJirtoe7xtFg==",,31.26,,,,"4b7l8C489HEJirtoe7xtFg==",31.26,,,275,268.41,game 3,uk,true,20,"18-24"
2022-11-01,"4EiWC2ewiX2A7i9NuBAefQ==",,29.79,,"4EiWC2ewiX2A7i9NuBAefQ==",29.79,,,,-27.60,41,105.87,game 3,uk,true,18,"18-24"
2022-11-01,"4pssft0TgDfiQexjbe25lw==",,37.80,,"4pssft0TgDfiQexjbe25lw==",37.80,"4pssft0TgDfiQexjbe25lw==",37.80,,,167,126.39,game 3,ru,false,26,"25-30"
2022-11-01,"54ouP7lBhVCeV8ftS1Oj4Q==","54ouP7lBhVCeV8ftS1Oj4Q==",29.22,29.22,,,,,,,31,57.45,game 3,ru,false,21,"18-24"
2022-11-01,"6We7zBO7mVbNxGEl/xPKVg==",,95.43,,,,,,,-56.25,215,556.86,game 3,uk,false,19,"18-24"
2022-11-01,/70HXakPPmIGA9K58CIOug==,,12.51,,/70HXakPPmIGA9K58CIOug==,12.51,,,,-2.97,19,27.99,game 3,uk,false,18,"18-24"
2022-11-01,"72brUr/DKItStlTen5pHYg==",,13.56,,"72brUr/DKItStlTen5pHYg==",13.56,,,,-18.42,227,262.56,game 3,uk,false,24,"18-24"
2022-11-01,"787jk0VnxM8/sv/0TkvO6A==",,33.30,,,,,,,-1.62,270,470.73,game 3,uk,false,20,"18-24"
2022-11-01,"7BqUeLmbiug63XrWs2+ZQQ==",,22.41,,,,,,,-104.67,172,284.97,game 3,ru,false,15,"14-17"
2022-11-01,"7EPlnA7OQ9MhMx+od6FA9g==",,14.43,,,,"7EPlnA7OQ9MhMx+od6FA9g==",14.43,,,294,440.16,game 3,ru,false,23,"18-24"
2022-11-01,"7ew71UmoMb73L41PM/YL/w==",,29.76,,"7ew71UmoMb73L41PM/YL/w==",29.76,,,16.02,,174,235.83,game 3,uk,false,17,"14-17"
2022-11-01,"7GCGwypiXsxGxetp6/KmnA==",,45.00,,"7GCGwypiXsxGxetp6/KmnA==",45.00,"7GCGwypiXsxGxetp6/KmnA==",45.00,,,103,138.51,game 3,uk,false,31,"31-35"
2022-11-01,"7RkS5ikrXwWByJobMXv2sA==",,87.75,,,,,,61.86,,60,180.57,game 3,ru,false,21,"18-24"
2022-11-01,"7SeM1pmnTTTXfhI+x3ldng==",,84.15,,,,,,46.71,,279,501.48,game 3,ru,false,22,"18-24"
2022-11-01,"7vnYIRqjBNlAyBbtPg02tQ==",,23.49,,,,,,,-134.67,159,415.92,game 3,uk,false,21,"18-24"
2022-11-01,"7zai/c69uF/NhB95HgKuYw==",,41.04,,"7zai/c69uF/NhB95HgKuYw==",41.04,,,18.27,,131,249.69,game 3,uk,false,16,"14-17"
2022-11-01,"8ncYOMYXeKDelzX40EnuLA==",,33.57,,,,"8ncYOMYXeKDelzX40EnuLA==",33.57,,,180,432.84,game 3,uk,false,19,"18-24"
2022-11-01,"9I0ppB2UxsJPIO8BpHQfEw==",,26.76,,"9I0ppB2UxsJPIO8BpHQfEw==",26.76,,,10.59,,24,42.93,game 3,uk,false,26,"25-30"
2022-11-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",,71.52,,,,,,54.15,,222,402.24,game 3,ru,false,24,"18-24"
2022-11-01,"9U26VpwYC1aliSUokeNK6A==","9U26VpwYC1aliSUokeNK6A==",53.07,53.07,,,,,,,31,67.41,game 3,uk,false,34,"31-35"
2022-11-01,ABuPH1LovAomZwU+2iw0Lw==,,105.99,,,,ABuPH1LovAomZwU+2iw0Lw==,105.99,,,149,223.65,game 3,uk,false,18,"18-24"
2022-11-01,An7gG7hfETivAjfokQv3Ww==,,61.29,,,,,,42.39,,140,281.34,game 3,uk,false,23,"18-24"
2022-11-01,AN9at3LlvDamqXq8dvHD4w==,,68.97,,,,,,55.14,,295,455.70,game 3,ru,false,24,"18-24"
2022-11-01,/ANyXfGUGtUS/bPw0/nW/w==,/ANyXfGUGtUS/bPw0/nW/w==,33.06,33.06,/ANyXfGUGtUS/bPw0/nW/w==,33.06,,,,,2,33.06,game 3,uk,false,28,"25-30"
2022-11-01,AuJNw7SH8b7lM4j46bNr8A==,,122.97,,,,,,97.20,,78,199.86,game 3,en,false,28,"25-30"
2022-11-01,+Awa0l8QDZ6iKBSRiA6dRQ==,,43.08,,+Awa0l8QDZ6iKBSRiA6dRQ==,43.08,,,,-26.82,34,112.98,game 3,ru,false,16,"14-17"
2022-11-01,B4tGKx0IrkPGAUEnO6mMNA==,B4tGKx0IrkPGAUEnO6mMNA==,55.08,55.08,,,,,,,10,69.45,game 3,uk,false,19,"18-24"
2022-11-01,b6lW5fOrJiJUE7dwhEp9VQ==,,102.18,,,,,,55.98,,243,432.60,game 3,ru,false,17,"14-17"
2022-11-01,b85g/xLxpBpMH/joxym4fA==,b85g/xLxpBpMH/joxym4fA==,26.94,26.94,b85g/xLxpBpMH/joxym4fA==,26.94,,,,,20,26.94,game 3,uk,false,28,"25-30"
2022-11-01,BbnuW+2kIgxo7dxg5BBIeQ==,,53.07,,,,,,15.99,,72,211.56,game 3,ru,false,17,"14-17"
2022-11-01,bBOj8UKjraXzMIPrGBdCrQ==,,15.69,,,,,,3.48,,120,124.05,game 3,uk,false,28,"25-30"
2022-11-01,BDvlXttM/hbupcLic+5ZWg==,,58.98,,,,,,46.08,,204,199.98,game 3,uk,false,29,"25-30"
2022-11-01,BE42Fj9cBAbbch80IpA8Dw==,,53.52,,BE42Fj9cBAbbch80IpA8Dw==,53.52,,,6.30,,77,116.31,game 3,uk,false,30,"25-30"
2022-11-01,BLnx9pj0y+SVkckLR/01qw==,,43.92,,,,,,,-41.28,105,185.04,game 3,uk,false,25,"25-30"
2022-11-01,BOcGlFXXESDUbttxDzQIQw==,,27.42,,,,,,,-30.72,126,290.19,game 3,uk,false,32,"31-35"
2022-11-01,BTD3ZjLKfkT6ZRBT9zRwtg==,,49.92,,,,,,22.92,,211,264.96,game 3,uk,true,14,"14-17"
2022-11-01,c5qsNfxhW80Ws3aBXDa1nA==,,26.16,,,,,,,-57.00,129,211.20,game 3,uk,false,18,"18-24"
2022-11-01,C6w5XTf8lIfc+VFmC7/bVw==,,29.22,,,,C6w5XTf8lIfc+VFmC7/bVw==,29.22,,,150,69.30,game 3,uk,false,40,"36-40"
2022-11-01,cDaRA0l0GtU4VtTO/DSe1g==,cDaRA0l0GtU4VtTO/DSe1g==,33.33,33.33,cDaRA0l0GtU4VtTO/DSe1g==,33.33,,,,,23,33.33,game 3,uk,false,21,"18-24"
2022-11-01,cf5XFmP0Lfqw6irFBYfWwQ==,cf5XFmP0Lfqw6irFBYfWwQ==,32.25,32.25,,,,,,,34,53.28,game 3,uk,false,19,"18-24"
2022-11-01,CfgvA7ntuRJL/qdscwgMVw==,,56.40,,,,CfgvA7ntuRJL/qdscwgMVw==,56.40,,,107,160.38,game 3,ru,false,24,"18-24"
2022-11-01,cjAwQwy//1xm2O5pNRveqw==,,84.24,,,,,,9.96,,60,171.15,game 3,ru,false,22,"18-24"
2022-11-01,cOCixiBbcAHemYgbNdoTcw==,,82.68,,,,,,16.59,,153,275.01,game 3,uk,false,20,"18-24"
2022-11-01,crKNTIblJ0113SKEtSJQHw==,,48.87,,,,,,27.63,,220,423.36,game 3,uk,false,16,"14-17"
2022-11-01,cv6g2/jSkR+FwO58WY85DQ==,,23.28,,,,cv6g2/jSkR+FwO58WY85DQ==,23.28,,,131,133.77,game 3,uk,false,20,"18-24"
2022-11-01,d7kiN4CYGndV2/L4yQeZ4g==,,57.24,,,,,,,-2.88,136,289.17,game 3,ru,false,19,"18-24"
2022-11-01,dAiAPbpgrBYKg4Rn7nbu4g==,dAiAPbpgrBYKg4Rn7nbu4g==,20.85,20.85,dAiAPbpgrBYKg4Rn7nbu4g==,20.85,,,,,1,20.85,game 3,uk,false,34,"31-35"
2022-11-01,DcYWdg5xq9/5Yd7SaaVhZw==,,19.83,,DcYWdg5xq9/5Yd7SaaVhZw==,19.83,DcYWdg5xq9/5Yd7SaaVhZw==,19.83,,,85,62.46,game 3,uk,false,32,"31-35"
2022-11-01,dpfu6t8G4blqMn55KM8bSg==,,38.58,,dpfu6t8G4blqMn55KM8bSg==,38.58,,,,-73.62,192,400.32,game 3,uk,false,16,"14-17"
2022-11-01,dUXVADLWvf2uvh+Q6TNrMw==,,114.96,,,,,,78.33,,176,190.32,game 3,ru,false,19,"18-24"
2022-11-01,dVTYjVpXbOM/sOgCq4CV0g==,,14.73,,,,,,,-60.81,121,271.29,game 3,uk,false,25,"25-30"
2022-11-01,e/6IajqZ922YY1rh2ErMJQ==,,376.56,,,,,,327.48,,191,876.60,game 3,en,false,25,"25-30"
2022-11-01,eCd4MBHIR4qUWapg05TFLQ==,,12.93,,eCd4MBHIR4qUWapg05TFLQ==,12.93,,,,-58.02,218,242.04,game 3,ru,false,18,"18-24"
2022-11-01,EPRgsEIjWdzmRbzsHZ48zg==,,43.11,,,,,,,-87.66,117,266.58,game 3,uk,false,25,"25-30"
2022-11-01,er3/fOrRpmyqiRaC0CaFcg==,,74.37,,,,er3/fOrRpmyqiRaC0CaFcg==,74.37,,,218,412.17,game 3,uk,false,21,"18-24"
2022-11-01,F03P4YcFbbtcWUlujjIQmQ==,,58.95,,,,,,,-77.91,159,392.49,game 3,ru,true,20,"18-24"
2022-11-01,f9cWBjiN4c8lXAkBhdqK6Q==,,54.81,,f9cWBjiN4c8lXAkBhdqK6Q==,54.81,,,,-56.55,56,189.30,game 3,uk,false,21,"18-24"
2022-11-01,F9Jtg6+0qPUKWDgBJxG8cA==,,22.14,,F9Jtg6+0qPUKWDgBJxG8cA==,22.14,F9Jtg6+0qPUKWDgBJxG8cA==,22.14,,,197,221.64,game 3,ru,false,18,"18-24"
2022-11-01,FbbhrtuL39vfmatF2ObVfA==,,112.86,,,,,,,-1.23,95,284.22,game 3,uk,false,16,"14-17"
2022-11-01,fDgyPW0yy0+9ietMvl0vmA==,,34.71,,fDgyPW0yy0+9ietMvl0vmA==,34.71,fDgyPW0yy0+9ietMvl0vmA==,34.71,,,168,152.97,game 3,ru,false,18,"18-24"
2022-11-01,FgwYf9VO+gnaxZ7EXY0CkQ==,,13.29,,FgwYf9VO+gnaxZ7EXY0CkQ==,13.29,FgwYf9VO+gnaxZ7EXY0CkQ==,13.29,,,47,28.17,game 3,uk,false,39,"36-40"
2022-11-01,fH7uxifYBCx0TULRrcqajg==,fH7uxifYBCx0TULRrcqajg==,15.51,15.51,,,,,,,41,33.87,game 3,uk,false,23,"18-24"
2022-11-01,FnaqKQlPHm2pH1+S+K+Gfg==,,37.20,,,,,,21.72,,45,76.53,game 3,uk,false,19,"18-24"
2022-11-01,Fqu+/F0rn1G4YP3f3yHA1Q==,,25.47,,,,,,,-8.22,261,198.33,game 3,uk,false,21,"18-24"
2022-11-01,fuL+cD0zV6Gn4ypTYmXUgw==,,85.32,,,,,,,-0.69,143,397.95,game 3,uk,false,16,"14-17"
2022-11-01,fvYhEtD56gROaXqCi9/z/Q==,,96.30,,,,,,29.13,,176,552.51,game 3,uk,false,19,"18-24"
2022-11-01,G073LR6lQoatStpZMzNVOQ==,,94.32,,,,,,77.67,,95,235.77,game 3,uk,false,25,"25-30"
2022-11-01,G9053rs6jbKItKUhrUdLew==,,103.92,,,,G9053rs6jbKItKUhrUdLew==,103.92,,,130,275.04,game 3,uk,false,27,"25-30"
2022-11-01,geIiJ1L04w2qAE0qzQUb2g==,,21.54,,geIiJ1L04w2qAE0qzQUb2g==,21.54,,,,-15.63,143,270.12,game 3,uk,false,23,"18-24"
2022-11-01,GetHmCsisRTAnwhuBEMa9Q==,GetHmCsisRTAnwhuBEMa9Q==,119.55,119.55,,,,,,,51,279.93,game 3,ru,false,16,"14-17"
2022-11-01,Ghk2iJmzSUW4qLsmJgwOcw==,,76.14,,,,,,,-76.29,279,696.72,game 3,uk,false,16,"14-17"
2022-11-01,GOl6BQXsy0zvbvIWIoKEQw==,,53.49,,GOl6BQXsy0zvbvIWIoKEQw==,53.49,,,,-86.19,193,467.07,game 3,ru,false,18,"18-24"
2022-11-01,G+PCL1Jo+k4D3zpLGa3+aQ==,,21.66,,,,,,,-1.44,91,116.88,game 3,uk,true,25,"25-30"
2022-11-01,gPRMy8HkmaiyX+13OxuP/A==,,29.34,,gPRMy8HkmaiyX+13OxuP/A==,29.34,,,,-8.88,217,343.20,game 3,ru,false,21,"18-24"
2022-11-01,gT0iqDKuIXNm4ceMd9eZ1A==,,48.15,,,,,,9.30,,153,310.26,game 3,uk,false,20,"18-24"
2022-11-01,gxZPbCoYIu8slavUm05KGA==,,29.22,,,,,,14.31,,125,147.57,game 3,ru,false,14,"14-17"
2022-11-01,Hamw6F2EZmJfI2glmE2NEg==,,20.97,,Hamw6F2EZmJfI2glmE2NEg==,20.97,,,1.95,,208,242.97,game 3,ru,true,24,"18-24"
2022-11-01,hi1ErLiMLDP0HWvMqLKv6g==,,62.55,,,,,,7.44,,162,429.54,game 3,ru,false,18,"18-24"
2022-11-01,hJC/g1L2PFnPlGoqsvD2/g==,,36.93,,hJC/g1L2PFnPlGoqsvD2/g==,36.93,,,7.98,,36,65.88,game 3,ru,false,26,"25-30"
2022-11-01,HQB3hZuYcu0z8jVIl5bbug==,,12.81,,,,,,,-48.99,68,96.87,game 3,uk,false,17,"14-17"
2022-11-01,HWpnvfSvYzUsQCcCKhetIg==,,73.20,,,,,,6.18,,145,399.60,game 3,uk,false,19,"18-24"
2022-11-01,HxWcXHURvvtOJkrXAcDxQg==,,62.07,,,,,,23.67,,301,612.63,game 3,uk,false,15,"14-17"
2022-11-01,HZqx1XVZ1mb7lM9T61x+DA==,,13.86,,HZqx1XVZ1mb7lM9T61x+DA==,13.86,HZqx1XVZ1mb7lM9T61x+DA==,13.86,,,202,41.94,game 3,ru,false,43,"41-45"
2022-11-01,ICBVvRc9TR+qF7IoBfEWsQ==,,31.98,,ICBVvRc9TR+qF7IoBfEWsQ==,31.98,,,,-48.75,88,198.99,game 3,uk,true,18,"18-24"
2022-11-01,iFnn4bfYgNs8OS5MCcLjeA==,,15.0,,iFnn4bfYgNs8OS5MCcLjeA==,15.0,,,,-46.77,199,144.48,game 3,uk,false,28,"25-30"
2022-11-01,iG1GfeiUaaoT1pZksh8QKw==,iG1GfeiUaaoT1pZksh8QKw==,13.65,13.65,iG1GfeiUaaoT1pZksh8QKw==,13.65,,,,,1,13.65,game 3,uk,false,39,"36-40"
2022-11-01,ildaqkizLaFesmkjCvlzmQ==,,12.12,,ildaqkizLaFesmkjCvlzmQ==,12.12,ildaqkizLaFesmkjCvlzmQ==,12.12,,,147,192.15,game 3,uk,false,24,"18-24"
2022-11-01,IS/yKhM20myJT0Ua+1Rk1w==,IS/yKhM20myJT0Ua+1Rk1w==,30.54,30.54,IS/yKhM20myJT0Ua+1Rk1w==,30.54,,,,,18,30.54,game 1,uk,false,26,"25-30"
2022-11-01,jKSOgyMP0Yzld1pVpvyYrg==,,12.6,,jKSOgyMP0Yzld1pVpvyYrg==,12.6,jKSOgyMP0Yzld1pVpvyYrg==,12.6,,,178,53.97,game 3,uk,false,36,"36-40"
2022-11-01,Jp0hnV9XOJGVV5jpFhlqgQ==,,59.04,,Jp0hnV9XOJGVV5jpFhlqgQ==,59.04,,,12.15,,269,422.28,game 3,uk,false,25,"25-30"
2022-11-01,jQW6YmVUlZdePPY7F9NgMg==,,58.32,,jQW6YmVUlZdePPY7F9NgMg==,58.32,,,17.40,,52,111.36,game 3,uk,false,30,"25-30"
2022-11-01,juwM8fLyplCQTgKTP8dJgQ==,,16.44,,juwM8fLyplCQTgKTP8dJgQ==,16.44,,,,-39.06,124,150.93,game 3,ru,false,34,"31-35"
2022-11-01,jVhb69DTRT5TSWYEiUrlbg==,,25.38,,,,,,,-53.10,267,443.16,game 3,uk,false,20,"18-24"
2022-11-01,K5c4Zypq0/6iQYmv/Dqm5A==,,18.12,,K5c4Zypq0/6iQYmv/Dqm5A==,18.12,,,,-6.84,20,43.08,game 3,uk,false,21,"18-24"
2022-11-01,k+mv8oxK5y+607GU9LGO+A==,,32.76,,k+mv8oxK5y+607GU9LGO+A==,32.76,,,,-16.89,39,82.41,game 3,uk,false,17,"14-17"
2022-11-01,Krr8Kwf65LaX8LctHRsFWg==,,65.40,,,,,,,-6.96,87,185.64,game 3,ru,false,16,"14-17"
2022-11-01,lHTzlMgVj6HJZc31yCCDng==,,14.73,,lHTzlMgVj6HJZc31yCCDng==,14.73,,,,-31.56,19,61.02,game 3,uk,false,19,"18-24"
2022-11-01,LO9NuZYI6zP2HXEBAS4wpw==,,50.76,,,,,,21.45,,113,141.45,game 3,uk,false,23,"18-24"
2022-11-01,lP6BWSFF4OZeWp0jrAHY9g==,,29.16,,,,lP6BWSFF4OZeWp0jrAHY9g==,29.16,,,223,78.96,game 3,uk,false,29,"25-30"
2022-11-01,Lug+Yg90jslWgHEN6dc+Ng==,,13.08,,,,Lug+Yg90jslWgHEN6dc+Ng==,13.08,,,264,298.92,game 3,uk,false,21,"18-24"
2022-11-01,L+wA3BIaEKSpxf2uqmtJxQ==,L+wA3BIaEKSpxf2uqmtJxQ==,68.43,68.43,,,,,,,49,105.57,game 3,uk,true,25,"25-30"
2022-11-01,m7Hk77dySHBbxrKgro1Hjg==,,13.89,,m7Hk77dySHBbxrKgro1Hjg==,13.89,m7Hk77dySHBbxrKgro1Hjg==,13.89,,,126,55.50,game 3,uk,false,30,"25-30"
2022-11-01,MAkig8NeMsTs73r6K0uDpA==,,45.72,,,,,,,-2.55,92,126.54,game 3,uk,false,20,"18-24"
2022-11-01,mEqQ5vHXzsdrqHAQT3zs+g==,mEqQ5vHXzsdrqHAQT3zs+g==,12.54,12.54,,,,,,,42,27.42,game 3,uk,true,25,"25-30"
2022-11-01,mEtO8F+CRPGmaJ8SHa7BbA==,,22.14,,mEtO8F+CRPGmaJ8SHa7BbA==,22.14,,,,-9.03,86,107.13,game 3,uk,false,32,"31-35"
2022-11-01,MjzYQ3OFStqCMS3HzrxA2g==,,21.45,,,,MjzYQ3OFStqCMS3HzrxA2g==,21.45,,,91,49.50,game 3,ru,false,27,"25-30"
2022-11-01,MRcEXu/KG95hsIyJM/816A==,,37.92,,MRcEXu/KG95hsIyJM/816A==,37.92,,,5.82,,193,186.93,game 3,uk,false,32,"31-35"
2022-11-01,mRT725ZK68AhE3Sk9xH5cw==,,17.28,,,,,,,-26.40,86,111.24,game 3,ru,false,29,"25-30"
2022-11-01,MSxDpyVU8A+9Wgmnb8b1IQ==,,28.08,,,,,,,-40.50,146,224.85,game 3,uk,false,14,"14-17"
2022-11-01,mY631USB1Y3/I1dHNhoEyA==,mY631USB1Y3/I1dHNhoEyA==,15.3,15.3,,,,,,,37,51.66,game 3,uk,false,22,"18-24"
2022-11-01,mzGpnrpyuOB+qfwTJ0XliQ==,,42.57,,,,,,,-35.13,50,146.01,game 3,ru,false,16,"14-17"
2022-11-01,NBaV27MmzBu99zAeNFSjUA==,NBaV27MmzBu99zAeNFSjUA==,12.6,12.6,,,,,,,6,25.98,game 3,uk,false,26,"25-30"
2022-11-01,nfIwLLLuemHymdg1HYidrA==,,64.50,,,,,,,-8.28,68,151.20,game 3,uk,false,19,"18-24"
2022-11-01,njexPkl3G77JLZwwcq2UVA==,njexPkl3G77JLZwwcq2UVA==,28.08,28.08,,,,,,,31,46.11,game 3,uk,false,28,"25-30"
2022-11-01,nklUUkirU5GYU5ZtNOgx8w==,,31.08,,nklUUkirU5GYU5ZtNOgx8w==,31.08,,,0.51,,226,164.22,game 3,ru,true,20,"18-24"
2022-11-01,NntDesROB4ANrudTCXEScA==,,27.63,,NntDesROB4ANrudTCXEScA==,27.63,,,,-20.16,128,114.54,game 3,ru,false,37,"36-40"
2022-11-01,nNZDz4XCOjUv0OfYF+AAGg==,,18.39,,,,nNZDz4XCOjUv0OfYF+AAGg==,18.39,,,115,124.41,game 3,uk,false,25,"25-30"
2022-11-01,Np8MbaAllrt9d2F+g1ZvJQ==,,71.10,,,,,,17.28,,111,354.63,game 3,uk,false,22,"18-24"
2022-11-01,nPrRQwP3UZo2KBlM2mJ8fg==,,15.21,,,,,,,-44.82,270,483.72,game 3,uk,false,24,"18-24"
2022-11-01,OAAGTJfPU2ECPJT1KYm2ZQ==,,42.15,,,,,,24.51,,101,200.73,game 3,uk,false,22,"18-24"
2022-11-01,oQQmPjqm7DR+exPmp6xDhg==,,13.53,,,,oQQmPjqm7DR+exPmp6xDhg==,13.53,,,144,52.68,game 3,uk,false,30,"25-30"
2022-11-01,ORSvkhCut21rsk0cVtJfJA==,,35.31,,,,,,,-12.30,95,285.39,game 3,uk,false,21,"18-24"
2022-11-01,+osJakLn8jv4bzFmPieelw==,,12.45,,,,,,,-8.61,100,122.04,game 3,uk,false,30,"25-30"
2022-11-01,pLOCMIX+imLIzoDehgdOPA==,,61.92,,,,,,15.12,,215,665.34,game 3,uk,false,22,"18-24"
2022-11-01,PzG6g7FMYUPp0RMvXhfesQ==,,13.74,,,,,,,-5.49,112,85.32,game 3,uk,false,34,"31-35"
2022-11-01,Q0GNgLhqfwwVwtvQhJt58A==,Q0GNgLhqfwwVwtvQhJt58A==,21.24,21.24,,,,,,,45,77.82,game 3,ru,false,24,"18-24"
2022-11-01,Q6BQCpZ1b6I15evvHZ6xYA==,,15.78,,,,,,,-11.40,76,117.81,game 3,uk,false,17,"14-17"
2022-11-01,qEF/fPDQLJPXIx6RiSIP1A==,,29.85,,,,,,12.18,,203,334.05,game 3,uk,false,20,"18-24"
2022-11-01,qmZRB16NnnCdNHWUcSyVDQ==,,27.18,,,,qmZRB16NnnCdNHWUcSyVDQ==,27.18,,,197,268.71,game 3,ru,false,37,"36-40"
2022-11-01,q+yzIb2a/avnS9k89SDQVw==,,26.52,,,,,,6.87,,125,105.81,game 3,uk,true,19,"18-24"
2022-11-01,rJEGPACDdmHAmCCp5+QRRw==,rJEGPACDdmHAmCCp5+QRRw==,17.13,17.13,,,,,,,26,84.12,game 3,uk,true,20,"18-24"
2022-11-01,RQBsCvxlogTNUidSygqgcQ==,,41.70,,RQBsCvxlogTNUidSygqgcQ==,41.70,RQBsCvxlogTNUidSygqgcQ==,41.70,,,207,201.60,game 3,uk,false,28,"25-30"
2022-11-01,RsmjZqhi61Kd7U5ihaXhDw==,,17.94,,,,RsmjZqhi61Kd7U5ihaXhDw==,17.94,,,192,119.19,game 3,uk,false,30,"25-30"
2022-11-01,sCKPcG1GIuOo593nRuu1Cw==,,60.93,,,,sCKPcG1GIuOo593nRuu1Cw==,60.93,,,210,257.28,game 3,uk,false,25,"25-30"
2022-11-01,SwiAKdzn0b+A4XegM5x0Hw==,,17.16,,,,,,,-24.87,125,215.01,game 3,uk,false,16,"14-17"
2022-11-01,SyWxmJ+Ha8K2C9UJt8blVA==,,14.19,,SyWxmJ+Ha8K2C9UJt8blVA==,14.19,,,,-15.48,267,232.74,game 3,ru,false,25,"25-30"
2022-11-01,TamEW7rhOwxDSDgAWZHDnQ==,,43.68,,,,,,31.68,,48,77.28,game 3,uk,false,23,"18-24"
2022-11-01,tBFTAZra3r5TkHhDubnYyg==,,39.99,,,,,,,-51.87,70,148.68,game 3,uk,false,19,"18-24"
2022-11-01,TVMqvnxKnEuD9k1v8+cI1g==,TVMqvnxKnEuD9k1v8+cI1g==,17.04,17.04,TVMqvnxKnEuD9k1v8+cI1g==,17.04,,,,,1,17.04,game 3,uk,false,28,"25-30"
2022-11-01,TWDA+aUZ8OPMHOtz5cPPXA==,,14.46,,TWDA+aUZ8OPMHOtz5cPPXA==,14.46,,,0.54,,212,132.45,game 3,ru,false,20,"18-24"
2022-11-01,UdsILd3VPsla6C2r+wytbA==,UdsILd3VPsla6C2r+wytbA==,58.17,58.17,,,,,,,51,89.31,game 3,uk,false,31,"31-35"
2022-11-01,UFVjte0RzYKTngAiVvjqPQ==,,27.42,,,,,,4.77,,118,110.70,game 3,uk,false,17,"14-17"
2022-11-01,URpBYMANMt6h5bDmQtNfwg==,URpBYMANMt6h5bDmQtNfwg==,50.82,50.82,,,,,,,46,224.49,game 3,uk,false,17,"14-17"
2022-11-01,UuQtA3rK0dpF7TttUoIAyg==,,59.16,,UuQtA3rK0dpF7TttUoIAyg==,59.16,,,37.35,,29,80.97,game 3,uk,false,19,"18-24"
2022-11-01,ux4Q9iTbOyaU1c/0SKvF7w==,,96.42,,,,,,84.39,,85,137.43,game 3,uk,false,26,"25-30"
2022-11-01,V1hFT6jms7MK4yi6EFdt6A==,,29.70,,,,,,,-3.39,80,113.79,game 3,uk,true,18,"18-24"
2022-11-01,V7J42heW8l19wiBJ8UpRyw==,,22.29,,,,,,,-34.35,275,545.46,game 3,ru,false,25,"25-30"
2022-11-01,v9uJC6CIm0KR00+LpWQUBg==,,72.27,,,,,,37.65,,182,337.71,game 3,uk,false,18,"18-24"
2022-11-01,Veep00i4vvZbTAVD6GMoiA==,,14.85,,Veep00i4vvZbTAVD6GMoiA==,14.85,,,,-111.99,233,389.67,game 3,uk,false,38,"36-40"
2022-11-01,VGEh7S+cxW9PT7H8KNgEGQ==,,161.10,,,,,,2.43,,130,948.75,game 3,uk,false,24,"18-24"
2022-11-01,VsqfOK9/JhBXzScG5Ybudg==,VsqfOK9/JhBXzScG5Ybudg==,15.66,15.66,VsqfOK9/JhBXzScG5Ybudg==,15.66,,,,,1,15.66,game 3,uk,false,35,"31-35"
2022-11-01,VTaIkhD9hJKcnvA6Kw5p9g==,,161.94,,,,,,121.20,,98,307.80,game 3,ru,false,25,"25-30"
2022-11-01,Vtl1tAkN8ajIRaOwKulKyQ==,,21.9,,,,,,,-20.1,54,120.48,game 3,uk,false,25,"25-30"
2022-11-01,wA+Rd++M6EKUppqQeb+pTw==,,18.93,,,,,,,-12.99,144,101.31,game 3,uk,false,20,"18-24"
2022-11-01,WDsSR+yQGqoMMBfCxqkZlw==,,39.24,,WDsSR+yQGqoMMBfCxqkZlw==,39.24,,,,-32.67,191,360.51,game 3,uk,false,24,"18-24"
2022-11-01,wjWDL/+l9D+LVt/9gNMH5Q==,,35.70,,wjWDL/+l9D+LVt/9gNMH5Q==,35.70,,,,-82.92,174,258.27,game 3,ru,false,20,"18-24"
2022-11-01,WMcncRFNp4e91e/Y3CwEvQ==,,42.60,,,,,,22.86,,154,205.50,game 3,uk,false,23,"18-24"
